# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,5.445698423493851,3.6479110904013528,82.65865852571554,0,3.0,-0.27662733179529253,0.0,0.0,-0.02651048711905084
 0.13554627999369756,5.4492199444138185,3.6752443650066575,82.65865852571554,0.40663883998109274,3.0000000000000004,-0.27662733179529253,-0.003593397909808178,-7.799745323417802,-0.193177446369947
 0.1913479612603364,5.45292229560282,3.7023545965848847,82.22341962321721,0.5740438837810093,3.0000000000000013,-0.28059566595826785,-0.014373024200047178,-10.292698043321993,-0.42182853272760124
 0.2339343466016876,5.456804071871781,3.729242694117717,81.78509081814214,0.701803039805063,3.0000000000000004,-0.2845849581280933,-0.03233717664276158,-12.360693788902784,-0.7041694454115204
 0.2696442769474693,5.460863868031626,3.755909566586838,81.34369130391488,0.808932830842408,2.9999999999999982,-0.2885935170562513,-0.05748301849003469,-14.202379479387403,-1.0328995449387124
 0.3009382789540459,5.465100278893282,3.782356122973929,80.89924201198876,0.9028148368621378,3.0,-0.2926195763001335,-0.08980657892193883,-15.900303225957058,-1.4034286450976652
 0.32908091013775637,5.4695118992676734,3.8085832722606727,80.4517656425915,0.9872427304132692,2.9999999999999982,-0.2966612945102122,-0.1293027536735769,-17.498364021657043,-1.8125560057583594
 0.35482497102154614,5.474097323965727,3.8345919234287527,80.00128669385124,1.0644749130646385,3.0,-0.3007167556902829,-0.17596530584109893,-19.02313099410824,-2.257895808861452
 0.37866201470366057,5.478855147798367,3.8603829854598506,79.5478314893741,1.1359860441109817,2.999999999999998,-0.30478396981110983,-0.22978686686659244,-20.492046152469694,-2.7375843461357996
 0.4009342310542259,5.483783965576517,3.88595736733565,79.09142820400052,1.2028026931626776,3.0,-0.30886087358937675,-0.29075893770164984,-21.91721716778078,-3.250113412270352
 0.42189133125592043,5.488882372111107,3.9113159780378326,78.63210688767305,1.2656739937677612,2.9999999999999973,-0.31294533149068227,-0.358871890149471,-23.30739483637294,-3.7942277250752316
 0.4417222648971851,5.494148962213058,3.936459726548082,78.16989948732217,1.3251667946915553,3.0000000000000058,-0.317035137018133,-0.43411496838528446,-24.669096463238823,-4.368857912030722
 0.46057417629551556,5.499582330693298,3.96138952184808,77.70483986652033,1.3817225288865467,2.999999999999997,-0.3211280141463222,-0.5164762906547827,-26.007286798424136,-4.973074662791365
 0.47856436678371084,5.505181072362751,3.986106272919509,77.23696382293555,1.4356931003511326,3.000000000000006,-0.3252216191112551,-0.6059428511504169,-27.325812378914872,-5.606056178988624
 0.4957881811430172,5.510943782032344,4.010610888744052,76.76630910330388,1.4873645434290517,2.999999999999997,-0.32931354234679455,-0.7025005220651593,-28.62769023694364,-6.2670643519741205
 0.5123243977729981,5.516869054513002,4.034904278303392,76.2929154159298,1.5369731933189943,2.9999999999999964,-0.33340131082308905,-0.8061340558234342,-29.915306486829703,-6.955426880647038
 0.5282390258130792,5.522955484615649,4.058987350579211,75.81682444048688,1.5847170774392378,3.000000000000007,-0.33748239047224654,-0.9168270874889137,-31.19055691838836,-7.670523557357594
 0.5435880497720564,5.529201667151212,4.082861014553193,75.3380798350527,1.6307641493161693,2.999999999999993,-0.34155418899978074,-1.0345621373486944,-32.45494903164589,-8.411775556072097
 0.5584194578966859,5.535606196930615,4.106526179207018,74.8567272403003,1.6752583736900575,2.999999999999985,-0.34561405893564123,-1.1593206136735816,-33.70967771657703,-9.178636932830463
 0.5727747704495816,5.542167668764786,4.129983753522371,74.37281428062145,1.7183243113487445,3.0,-0.3496593009355421,-1.2910828156539147,-34.95568245718795,-9.970587789474209
 0.5866902109217188,5.548884677464646,4.153234646480933,73.88639056222553,1.7600706327651563,3.000000000000008,-0.35368716734272304,-1.4298279365105613,-36.19369133498292,-10.787128710430759
 0.6001976172187349,5.555755817841125,4.176279767064388,73.39750766797513,1.8005928516562044,2.9999999999999916,-0.3576948660091714,-1.5755340667805566,-37.4242553967467,-11.627776189819393
 0.61332516013876,5.562779684705148,4.199120024254418,72.90621914900436,1.83997548041628,3.0000000000000084,-0.36167956440297544,-1.7281781977768573,-38.64777590025865,-12.49205884036167
 0.6260979167743017,5.569954872867636,4.221756327032705,72.41258051292539,1.8782937503229051,3.000000000000009,-0.36563839396610515,-1.8877362252216638,-39.86452620059978,-13.379514227978984
 0.6385383331448046,5.577279977139519,4.2441895843809325,71.91664920857711,1.915614999434414,3.0000000000000266,-0.36956845463265936,-2.0541829530527895,-41.07466955008507,-14.289686213498884
 0.650666601166946,5.584753592331721,4.266420705280782,71.41848460735278,1.9519998035008381,2.9999999999999907,-0.37346681969542356,-2.227492097402403,-42.27827377325871,-15.222122710282695
 0.6625009686052962,5.592374313255167,4.288450598713938,70.91814798086088,1.9875029058158886,2.9999999999999907,-0.37733054083965073,-2.4076362907475435,-43.475323483333625,-16.17637378685661
 0.6740579960298319,5.6001407347207826,4.310280173662083,70.41570247507343,2.0221739880894956,2.9999999999999902,-0.3811566533690878,-2.5945870862317855,-44.66573039406548,-17.15199005874129
 0.6853527714618407,5.6080514515394935,4.331910339106896,69.9112130807658,2.0560583143855222,3.0000000000000098,-0.38494218168589034,-2.7883149621573167,-45.84934210165295,-18.14852132520429
 0.6963990909331159,5.6161050585222245,4.353342004030064,69.40474660036317,2.089197272799348,3.00000000000001,-0.38868414492828873,-2.988789326646774,-47.02594966660019,-19.165515415433898
